@relation cities_greece-weka.filters.unsupervised.attribute.Remove-R1

@attribute Latitude numeric
@attribute Longitude numeric

@data
36716.6667,22866.6667
36716.6667,22950
36716.6667,22983.3333
36733.3333,22333.3333
36733.3333,22350
36733.3333,22416.6667
36733.3333,22433.3333
36733.3333,22450
36733.3333,22466.6667
36733.3333,22483.3333
36733.3333,22500
36733.3333,22550
36733.3333,22566.6667
36733.3333,22866.6667
36733.3333,22900
36733.3333,23033.3333
36733.3333,24433.3333
36733.3333,25283.3333
36750,22333.3333
36750,22450
36750,22466.6667
36750,22500
36750,22516.6667
36750,22533.3333
36750,22566.6667
36750,22800
36750,22933.3333
36750,22966.6667
36750,23000
36750,23016.6667
36750,23066.6667
36750,24416.6667
36750,24433.3333
36750,24533.3333
36766.6667,21900
36766.6667,22316.6667
36766.6667,22416.6667
36766.6667,22433.3333
36766.6667,22466.6667
36766.6667,22500
36766.6667,22933.3333
36766.6667,23083.3333
36766.6667,24516.6667
36766.6667,27083.3333
36783.3333,21883.3333
36783.3333,21916.6667
36783.3333,22333.3333
36783.3333,22416.6667
36783.3333,22450
36783.3333,22466.6667
36783.3333,22483.3333
36783.3333,22516.6667
36783.3333,22533.3333
36783.3333,22550
36783.3333,22900
36783.3333,23050
36783.3333,23083.3333
36783.3333,25800
36783.3333,27150
36800,21766.6667
36800,21800
36800,21833.3333
36800,21866.6667
36800,21916.6667
36800,21950
36800,22316.6667
36800,22333.3333
36800,22416.6667
36800,22450
36800,22466.6667
36800,22483.3333
36800,22500
36800,22516.6667
36800,22533.3333
36800,22783.3333
36800,22850
36800,22916.6667
36800,23050
36800,24583.3333
36800,25783.3333
36800,25816.6667
36800,27116.6667
36816.6667,21700
36816.6667,21750
36816.6667,21800
36816.6667,21833.3333
36816.6667,21850
36816.6667,21883.3333
36816.6667,21900
36816.6667,21916.6667
36816.6667,21933.3333
36816.6667,22283.3333
36816.6667,22300
36816.6667,22316.6667
36816.6667,22416.6667
36816.6667,22433.3333
36816.6667,22450
36816.6667,22550
36816.6667,23033.3333
36816.6667,26966.6667
36833.3333,21766.6667
36833.3333,21800
36833.3333,21833.3333
36833.3333,21866.6667
36833.3333,21883.3333
36833.3333,21916.6667
36833.3333,22300
36833.3333,22316.6667
36833.3333,22333.3333
36833.3333,22350
36833.3333,22400
36833.3333,22433.3333
36833.3333,22483.3333
36833.3333,22550
36833.3333,22583.3333
36833.3333,22616.6667
36833.3333,22683.3333
36833.3333,22700
36833.3333,22733.3333
36833.3333,22783.3333
36833.3333,22800
36833.3333,22850
36833.3333,23000
36833.3333,25450
36833.3333,25866.6667
36833.3333,25900
36850,21733.3333
36850,21750
36850,21766.6667
36850,21816.6667
36850,21833.3333
36850,21866.6667
36850,21916.6667
36850,22266.6667
36850,22283.3333
36850,22316.6667
36850,22350
36850,22416.6667
36850,22450
36850,22466.6667
36850,22500
36850,22600
36850,22666.6667
36850,22683.3333
36850,22733.3333
36850,23000
36850,27083.3333
36850,27166.6667
36850,27216.6667
36866.6667,21700
36866.6667,21716.6667
36866.6667,21750
36866.6667,21766.6667
36866.6667,21783.3333
36866.6667,21816.6667
36866.6667,21833.3333
36866.6667,21866.6667
36866.6667,21900
36866.6667,22316.6667
36866.6667,22466.6667
36866.6667,22500
36866.6667,22683.3333
36866.6667,22700
36866.6667,22900
36866.6667,23016.6667
36866.6667,25466.6667
36866.6667,25516.6667
36883.3333,21716.6667
36883.3333,21866.6667
36883.3333,21900
36883.3333,22233.3333
36883.3333,22250
36883.3333,22283.3333
36883.3333,22400
36883.3333,22416.6667
36883.3333,22483.3333
36883.3333,22516.6667
36883.3333,22550
36883.3333,22566.6667
36883.3333,22666.6667
36883.3333,22700
36883.3333,22800
36883.3333,22983.3333
36883.3333,25516.6667
36883.3333,27150
36883.3333,27283.3333
36883.3333,27300
36900,21750
36900,21766.6667
36900,21816.6667
36900,21850
36900,21866.6667
36900,21900
36900,21916.6667
36900,22250
36900,22266.6667
36900,22450
36900,22650
36900,22716.6667
36900,22850
36900,22966.6667
36900,23000
36900,25566.6667
36900,25983.3333
36900,26000
36916.6667,21700
36916.6667,21833.3333
36916.6667,21850
36916.6667,21866.6667
36916.6667,21900
36916.6667,21916.6667
36916.6667,22150
36916.6667,22233.3333
36916.6667,22250
36916.6667,22266.6667
36916.6667,22433.3333
36916.6667,22450
36916.6667,22750
36916.6667,23000
36916.6667,25983.3333
36933.3333,21833.3333
36933.3333,21883.3333
36933.3333,22150
36933.3333,22166.6667
36933.3333,22183.3333
36933.3333,22200
36933.3333,22466.6667
36933.3333,22483.3333
36933.3333,22533.3333
36933.3333,22816.6667
36933.3333,24683.3333
36933.3333,24733.3333
36933.3333,27150
36950,21700
36950,21733.3333
36950,21750
36950,21783.3333
36950,21816.6667
36950,21850
36950,21866.6667
36950,21883.3333
36950,21933.3333
36950,22166.6667
36950,22183.3333
36950,22216.6667
36950,22233.3333
36950,22250
36950,22416.6667
36950,22450
36950,22466.6667
36950,22766.6667
36950,24750
36950,26983.3333
36966.6667,21700
36966.6667,21733.3333
36966.6667,21750
36966.6667,21816.6667
36966.6667,21850
36966.6667,21866.6667
36966.6667,21900
36966.6667,22150
36966.6667,22166.6667
36966.6667,22200
36966.6667,22233.3333
36966.6667,22400
36966.6667,22416.6667
36966.6667,22450
36966.6667,22466.6667
36966.6667,22650
36966.6667,22983.3333
36966.6667,24716.6667
36966.6667,24733.3333
36966.6667,24750
36966.6667,26966.6667
36966.6667,27016.6667
36983.3333,21666.6667
36983.3333,21716.6667
36983.3333,21766.6667
36983.3333,21783.3333
36983.3333,21800
36983.3333,21833.3333
36983.3333,21850
36983.3333,21883.3333
36983.3333,22150
36983.3333,22183.3333
36983.3333,22316.6667
36983.3333,22400
36983.3333,22433.3333
36983.3333,22466.6667
36983.3333,22500
36983.3333,22516.6667
36983.3333,22533.3333
36983.3333,22566.6667
36983.3333,22850
36983.3333,22883.3333
36983.3333,22983.3333
36983.3333,24683.3333
36983.3333,24716.6667
36983.3333,24733.3333
36983.3333,25066.6667
36983.3333,26933.3333
36983.3333,26950
36983.3333,27000
37000,21666.6667
37000,21683.3333
37000,21716.6667
37000,21750
37000,21850
37000,21883.3333
37000,21916.6667
37000,21933.3333
37000,22150
37000,22166.6667
37000,22183.3333
37000,22250
37000,22300
37000,22383.3333
37000,22500
37000,22700
37000,25166.6667
37016.6667,21633.3333
37016.6667,21733.3333
37016.6667,21750
37016.6667,21800
37016.6667,21833.3333
37016.6667,21883.3333
37016.6667,21900
37016.6667,21933.3333
37016.6667,21950
37016.6667,21966.6667
37016.6667,22266.6667
37016.6667,22416.6667
37016.6667,22450
37016.6667,22466.6667
37016.6667,22483.3333
37016.6667,22783.3333
37016.6667,25183.3333
37016.6667,26983.3333
37033.3333,21783.3333
37033.3333,21800
37033.3333,21866.6667
37033.3333,21883.3333
37033.3333,21916.6667
37033.3333,21933.3333
37033.3333,21966.6667
37033.3333,22083.3333
37033.3333,22116.6667
37033.3333,22133.3333
37033.3333,22183.3333
37033.3333,22216.6667
37033.3333,22233.3333
37033.3333,22366.6667
37033.3333,22416.6667
37033.3333,22433.3333
37033.3333,22450
37033.3333,22466.6667
37033.3333,22483.3333
37033.3333,22516.6667
37033.3333,22566.6667
37033.3333,22616.6667
37033.3333,22833.3333
37033.3333,22983.3333
37033.3333,25083.3333
37033.3333,25433.3333
37033.3333,26966.6667
37050,21600
37050,21666.6667
37050,21700
37050,21716.6667
37050,21766.6667
37050,21800
37050,21816.6667
37050,21850
37050,21883.3333
37050,21933.3333
37050,21950
37050,22016.6667
37050,22083.3333
37050,22100
37050,22166.6667
37050,22183.3333
37050,22366.6667
37050,22400
37050,22416.6667
37050,22433.3333
37050,22450
37050,22783.3333
37050,22900
37050,25133.3333
37050,25200
37050,25233.3333
37050,25250
37050,25400
37050,25483.3333
37050,25500
37050,25533.3333
37050,26933.3333
37066.6667,21583.3333
37066.6667,21600
37066.6667,21633.3333
37066.6667,21700
37066.6667,21750
37066.6667,21783.3333
37066.6667,21816.6667
37066.6667,21883.3333
37066.6667,21933.3333
37066.6667,21966.6667
37066.6667,21983.3333
37066.6667,22000
37066.6667,22066.6667
37066.6667,22083.3333
37066.6667,22100
37066.6667,22166.6667
37066.6667,22216.6667
37066.6667,22350
37066.6667,22366.6667
37066.6667,22383.3333
37066.6667,22416.6667
37066.6667,22433.3333
37066.6667,22450
37066.6667,22583.3333
37066.6667,22783.3333
37066.6667,22800
37066.6667,22816.6667
37066.6667,22850
37066.6667,22916.6667
37066.6667,22933.3333
37066.6667,25116.6667
37066.6667,25133.3333
37066.6667,25400
37066.6667,25433.3333
37066.6667,25450
37066.6667,25466.6667
37066.6667,25483.3333
37066.6667,25500
37066.6667,25516.6667
37083.3333,21666.6667
37083.3333,21766.6667
37083.3333,21783.3333
37083.3333,21800
37083.3333,21833.3333
37083.3333,21866.6667
37083.3333,21900
37083.3333,21916.6667
37083.3333,21933.3333
37083.3333,21950
37083.3333,21966.6667
37083.3333,21983.3333
37083.3333,22000
37083.3333,22033.3333
37083.3333,22050
37083.3333,22100
37083.3333,22216.6667
37083.3333,22350
37083.3333,22366.6667
37083.3333,22416.6667
37083.3333,22433.3333
37083.3333,22566.6667
37083.3333,22650
37083.3333,22800
37083.3333,22833.3333
37083.3333,22900
37083.3333,25150
37083.3333,25166.6667
37083.3333,25200
37083.3333,25216.6667
37083.3333,25416.6667
37083.3333,25500
37083.3333,25533.3333
37083.3333,25583.3333
37100,21633.3333
37100,21716.6667
37100,21750
37100,21766.6667
37100,21816.6667
37100,21833.3333
37100,21850
37100,21966.6667
37100,21983.3333
37100,22000
37100,22033.3333
37100,22050
37100,22066.6667
37100,22233.3333
37100,22250
37100,22366.6667
37100,22433.3333
37100,22450
37100,22533.3333
37100,22733.3333
37100,22800
37100,22866.6667
37100,22883.3333
37100,25383.3333
37100,25400
37100,25433.3333
37100,25483.3333
37100,26866.6667
37116.6667,21583.3333
37116.6667,21733.3333
37116.6667,21766.6667
37116.6667,21800
37116.6667,21833.3333
37116.6667,21933.3333
37116.6667,21966.6667
37116.6667,22033.3333
37116.6667,22066.6667
37116.6667,22250
37116.6667,22333.3333
37116.6667,22350
37116.6667,22383.3333
37116.6667,22866.6667
37116.6667,25233.3333
37116.6667,25416.6667
37116.6667,25433.3333
37116.6667,25516.6667
37116.6667,25533.3333
37116.6667,25816.6667
37116.6667,26866.6667
37133.3333,21683.3333
37133.3333,21750
37133.3333,21766.6667
37133.3333,21816.6667
37133.3333,21866.6667
37133.3333,21883.3333
37133.3333,21916.6667
37133.3333,21966.6667
37133.3333,21983.3333
37133.3333,22000
37133.3333,22016.6667
37133.3333,22033.3333
37133.3333,22066.6667
37133.3333,22333.3333
37133.3333,22450
37133.3333,22583.3333
37133.3333,24450
37133.3333,24466.6667
37133.3333,24500
37133.3333,24516.6667
37133.3333,26850
37150,21583.3333
37150,21766.6667
37150,21783.3333
37150,21800
37150,21833.3333
37150,21850
37150,21883.3333
37150,21966.6667
37150,22033.3333
37150,22050
37150,22083.3333
37150,22233.3333
37150,22433.3333
37150,22900
37150,24433.3333
37150,24450
37150,24500
37150,24516.6667
37150,25466.6667
37150,25533.3333
37150,25550
37150,26866.6667
37166.6667,21616.6667
37166.6667,21666.6667
37166.6667,21700
37166.6667,21716.6667
37166.6667,21750
37166.6667,21783.3333
37166.6667,21833.3333
37166.6667,21883.3333
37166.6667,21916.6667
37166.6667,21983.3333
37166.6667,22033.3333
37166.6667,22066.6667
37166.6667,22083.3333
37166.6667,22133.3333
37166.6667,22316.6667
37166.6667,22416.6667
37166.6667,22450
37166.6667,22500
37166.6667,22666.6667
37166.6667,22716.6667
37166.6667,22866.6667
37166.6667,22900
37166.6667,24433.3333
37166.6667,24450
37166.6667,24483.3333
37166.6667,26800
37166.6667,26833.3333
37183.3333,21600
37183.3333,21616.6667
37183.3333,21683.3333
37183.3333,21750
37183.3333,21766.6667
37183.3333,21816.6667
37183.3333,21850
37183.3333,21933.3333
37183.3333,22050
37183.3333,22183.3333
37183.3333,22200
37183.3333,22233.3333
37183.3333,22300
37183.3333,22316.6667
37183.3333,22550
37183.3333,22600
37183.3333,22683.3333
37183.3333,22900
37183.3333,24483.3333
37183.3333,24516.6667
37183.3333,25550
37200,21616.6667
37200,21783.3333
37200,21800
37200,21883.3333
37200,21933.3333
37200,21966.6667
37200,22000
37200,22016.6667
37200,22050
37200,22083.3333
37200,22166.6667
37200,22266.6667
37200,22283.3333
37200,22316.6667
37200,22350
37200,22366.6667
37200,22400
37200,22783.3333
37200,22883.3333
37200,24500
37216.6667,21600
37216.6667,21633.3333
37216.6667,21650
37216.6667,21666.6667
37216.6667,21683.3333
37216.6667,21716.6667
37216.6667,21733.3333
37216.6667,21750
37216.6667,21850
37216.6667,21950
37216.6667,21966.6667
37216.6667,22033.3333
37216.6667,22283.3333
37216.6667,22300
37216.6667,22883.3333
37233.3333,21650
37233.3333,21666.6667
37233.3333,21800
37233.3333,21816.6667
37233.3333,21850
37233.3333,21866.6667
37233.3333,21900
37233.3333,21933.3333
37233.3333,21966.6667
37233.3333,21983.3333
37233.3333,22016.6667
37233.3333,22033.3333
37233.3333,22133.3333
37233.3333,22166.6667
37233.3333,22183.3333
37233.3333,22200
37233.3333,22250
37233.3333,22266.6667
37233.3333,22283.3333
37233.3333,22500
37233.3333,22533.3333
37233.3333,22850
37250,21666.6667
37250,21683.3333
37250,21700
37250,21716.6667
37250,21733.3333
37250,21783.3333
37250,21816.6667
37250,21833.3333
37250,21966.6667
37250,21983.3333
37250,22000
37250,22016.6667
37250,22116.6667
37250,22183.3333
37250,22333.3333
37250,22550
37250,22833.3333
37250,22866.6667
37250,23150
37266.6667,21750
37266.6667,21766.6667
37266.6667,21866.6667
37266.6667,21900
37266.6667,21933.3333
37266.6667,21950
37266.6667,21966.6667
37266.6667,21983.3333
37266.6667,22000
37266.6667,22016.6667
37266.6667,22166.6667
37266.6667,22250
37266.6667,22316.6667
37266.6667,22533.3333
37266.6667,22650
37266.6667,22683.3333
37266.6667,23150
37283.3333,21700
37283.3333,21716.6667
37283.3333,21816.6667
37283.3333,21850
37283.3333,21900
37283.3333,21916.6667
37283.3333,21933.3333
37283.3333,21966.6667
37283.3333,22050
37283.3333,22066.6667
37283.3333,22150
37283.3333,22166.6667
37283.3333,22200
37283.3333,22350
37283.3333,22366.6667
37283.3333,22650
37283.3333,26766.6667
37300,21716.6667
37300,21750
37300,21766.6667
37300,21783.3333
37300,21816.6667
37300,21833.3333
37300,21850
37300,21883.3333
37300,21916.6667
37300,21950
37300,21966.6667
37300,21983.3333
37300,22000
37300,22050
37300,22116.6667
37300,22150
37300,22250
37300,22500
37300,22766.6667
37300,23183.3333
37300,26516.6667
37316.6667,21733.3333
37316.6667,21816.6667
37316.6667,21833.3333
37316.6667,21850
37316.6667,21866.6667
37316.6667,21883.3333
37316.6667,21916.6667
37316.6667,21933.3333
37316.6667,21950
37316.6667,22000
37316.6667,22066.6667
37316.6667,22083.3333
37316.6667,22133.3333
37316.6667,22150
37316.6667,22183.3333
37316.6667,22233.3333
37316.6667,22283.3333
37316.6667,22316.6667
37316.6667,22650
37316.6667,23150
37316.6667,23166.6667
37316.6667,23416.6667
37316.6667,26533.3333
37333.3333,21766.6667
37333.3333,21833.3333
37333.3333,21866.6667
37333.3333,21883.3333
37333.3333,21900
37333.3333,21933.3333
37333.3333,21950
37333.3333,21966.6667
37333.3333,22033.3333
37333.3333,22116.6667
37333.3333,22133.3333
37333.3333,22200
37333.3333,22233.3333
37333.3333,22300
37333.3333,22316.6667
37333.3333,22500
37333.3333,22550
37333.3333,22683.3333
37333.3333,22700
37333.3333,22750
37333.3333,23150
37333.3333,23500
37350,21700
37350,21733.3333
37350,21750
37350,21850
37350,21866.6667
37350,21916.6667
37350,21933.3333
37350,21950
37350,21966.6667
37350,22066.6667
37350,22150
37350,22183.3333
37350,22400
37350,22433.3333
37350,22550
37350,22583.3333
37350,22600
37350,22666.6667
37350,22733.3333
37350,22766.6667
37350,23316.6667
37350,23350
37350,23450
37350,23466.6667
37350,26566.6667
37366.6667,21700
37366.6667,21750
37366.6667,21816.6667
37366.6667,21900
37366.6667,21983.3333
37366.6667,22016.6667
37366.6667,22050
37366.6667,22100
37366.6667,22133.3333
37366.6667,22150
37366.6667,22216.6667
37366.6667,22266.6667
37366.6667,22283.3333
37366.6667,22300
37366.6667,22333.3333
37366.6667,22383.3333
37366.6667,22400
37366.6667,22466.6667
37366.6667,22500
37366.6667,22533.3333
37366.6667,22550
37366.6667,22633.3333
37366.6667,22716.6667
37366.6667,22750
37366.6667,23216.6667
37366.6667,24883.3333
37383.3333,21750
37383.3333,21766.6667
37383.3333,21816.6667
37383.3333,21833.3333
37383.3333,21850
37383.3333,21883.3333
37383.3333,21916.6667
37383.3333,22033.3333
37383.3333,22083.3333
37383.3333,22116.6667
37383.3333,22133.3333
37383.3333,22166.6667
37383.3333,22200
37383.3333,22233.3333
37383.3333,22300
37383.3333,22450
37383.3333,22500
37383.3333,22566.6667
37383.3333,22650
37383.3333,22683.3333
37383.3333,22733.3333
37383.3333,23150
37383.3333,23250
37383.3333,24400
37383.3333,24433.3333
37383.3333,24883.3333
37383.3333,24900
37383.3333,24916.6667
37400,21683.3333
37400,21716.6667
37400,21733.3333
37400,21816.6667
37400,21850
37400,21883.3333
37400,21916.6667
37400,21933.3333
37400,22016.6667
37400,22100
37400,22133.3333
37400,22183.3333
37400,22216.6667
37400,22250
37400,22316.6667
37400,22600
37400,22616.6667
37400,22650
37400,22716.6667
37400,22733.3333
37400,23233.3333
37400,24400
37400,24450
37400,24883.3333
37400,24900
37400,24916.6667
37400,24933.3333
37400,24950
37400,25266.6667
37416.6667,21666.6667
37416.6667,21700
37416.6667,21850
37416.6667,21866.6667
37416.6667,21950
37416.6667,21966.6667
37416.6667,22000
37416.6667,22033.3333
37416.6667,22050
37416.6667,22083.3333
37416.6667,22100
37416.6667,22116.6667
37416.6667,22166.6667
37416.6667,22233.3333
37416.6667,22266.6667
37416.6667,22366.6667
37416.6667,22400
37416.6667,22466.6667
37416.6667,22566.6667
37416.6667,22583.3333
37416.6667,22600
37416.6667,22766.6667
37416.6667,23133.3333
37416.6667,23150
37416.6667,23316.6667
37416.6667,23350
37416.6667,23383.3333
37416.6667,23400
37416.6667,23466.6667
37416.6667,24433.3333
37416.6667,24883.3333
37416.6667,24900
37416.6667,24916.6667
37416.6667,24933.3333
37416.6667,24950
37416.6667,24966.6667
37433.3333,21666.6667
37433.3333,21716.6667
37433.3333,21733.3333
37433.3333,21766.6667
37433.3333,21833.3333
37433.3333,21950
37433.3333,22000
37433.3333,22050
37433.3333,22116.6667
37433.3333,22300
37433.3333,22416.6667
37433.3333,22533.3333
37433.3333,22616.6667
37433.3333,22633.3333
37433.3333,22650
37433.3333,22683.3333
37433.3333,22733.3333
37433.3333,23183.3333
37433.3333,23300
37433.3333,23400
37433.3333,23466.6667
37433.3333,24900
37433.3333,24916.6667
37433.3333,24950
37450,21683.3333
37450,21733.3333
37450,21750
37450,21866.6667
37450,21916.6667
37450,21950
37450,22033.3333
37450,22066.6667
37450,22100
37450,22116.6667
37450,22150
37450,22166.6667
37450,22250
37450,22366.6667
37450,22400
37450,22416.6667
37450,22433.3333
37450,22450
37450,22466.6667
37450,22566.6667
37450,22583.3333
37450,22616.6667
37450,23233.3333
37450,23266.6667
37450,23283.3333
37450,23483.3333
37450,24416.6667
37450,24900
37450,24933.3333
37450,25333.3333
37450,25400
37466.6667,21650
37466.6667,21700
37466.6667,21800
37466.6667,21966.6667
37466.6667,22000
37466.6667,22083.3333
37466.6667,22116.6667
37466.6667,22166.6667
37466.6667,22200
37466.6667,22333.3333
37466.6667,22366.6667
37466.6667,22383.3333
37466.6667,22400
37466.6667,22416.6667
37466.6667,22433.3333
37466.6667,22450
37466.6667,22516.6667
37466.6667,22616.6667
37466.6667,23166.6667
37466.6667,24916.6667
37466.6667,24933.3333
37483.3333,21650
37483.3333,21683.3333
37483.3333,21716.6667
37483.3333,21733.3333
37483.3333,21816.6667
37483.3333,21833.3333
37483.3333,21900
37483.3333,21933.3333
37483.3333,22016.6667
37483.3333,22033.3333
37483.3333,22083.3333
37483.3333,22116.6667
37483.3333,22133.3333
37483.3333,22150
37483.3333,22283.3333
37483.3333,22366.6667
37483.3333,22416.6667
37483.3333,22433.3333
37483.3333,22466.6667
37483.3333,22733.3333
